image_id,source_item,pass_index,augmentation_seed,target_slot,difficulty,outside,assigned,query_id,score,bbox_iou,target_index,representative_error_px,full_error_px,error_delta_px,representative_error_x_px,representative_error_y_px,full_error_x_px,full_error_y_px,target_offset_norm_px,predicted_offset_norm_px,offset_error_px,offset_cosine,improved
1778,885,8,31481,4,Hard,False,True,49,0.5077600479125977,0.8754356798254019,1,0.8304488238230632,0.8276178812265255,-0.002830942596537711,0.819854736328125,0.13222503662109375,0.8170150578371249,0.13205208288127324,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1778,885,8,31481,5,Moderate,False,True,33,0.9182141423225403,0.935671607278941,2,0.5509691819910006,0.5481974323367914,-0.0027717496542092324,0.5434036254882812,0.09099197387695312,0.5405639469972812,0.09116492761677364,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1778,885,8,31481,6,Hard,True,True,21,0.22701683640480042,0.6412906971412355,3,54.53776669404821,38.32598189613921,-16.211784797908997,54.455933570861816,2.9865188598632812,38.06873798370361,4.43306627869606,33.254916349602276,16.45091725852115,16.80712859927799,0.9999038646296445,True
1778,885,14,54095,2,Moderate,False,True,11,0.9110808968544006,0.936015005668698,0,1.0080579769648694,1.0106799821893062,0.0026220052244367853,0.9033203125,0.4474296569824219,0.9061599909910001,0.4476026107222424,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1778,885,14,54095,4,Hard,False,True,45,0.8065503835678101,0.47332560041776056,1,18.14257991667044,18.14532487086829,0.002744954197851257,17.76233673095703,3.6949424743652344,17.76517640944803,3.694769520625414,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1778,885,14,54095,5,Moderate,False,True,28,0.8996565341949463,0.8854774135624578,2,0.40676071553695525,0.4048928250952061,-0.001867890441749176,0.28598785400390625,0.2892494201660156,0.28314817551290616,0.28942237390583614,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1778,885,14,54095,6,Hard,True,True,4,0.8694257140159607,0.0,3,432.64827686533135,432.64546090119586,-0.002815964135493232,431.1939859390259,35.44401168823242,431.1911462605349,35.44418464197224,51.342805475957775,0.0028449405843297376,51.33996078879967,0.9999109253151178,True
1844,914,0,1358,0,Hard,True,True,21,0.38714340329170227,0.6701098670481954,0,31.759952553328805,25.44566440219629,-6.314288151132516,31.486327648162842,4.1600189208984375,25.021803975105286,4.625058129429817,8.73388112488835,6.481228879232167,2.2559676352700255,0.9998679666739612,True
1844,914,0,1358,1,Easy,False,True,16,0.9468671679496765,0.901359202987541,1,0.9866542383267914,0.9852746349186495,-0.0013796034081419162,0.5310821533203125,0.8315277099609375,0.5282424748293124,0.831700663700758,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1844,914,0,1358,2,Moderate,False,True,12,0.8752498626708984,0.9178229620228935,2,5.783793387519333,5.786065069752835,0.002271682233502048,4.3975830078125,3.7567977905273438,4.4004226863035,3.7569707442671643,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1844,914,8,31510,0,Hard,True,True,21,0.33665555715560913,0.7115432994818813,0,25.748871517439284,18.41672787148488,-7.332143645954403,25.313589200377464,4.714508056640625,17.614109739661217,5.377639219164848,0.7058490478713858,7.7279833659695525,7.0224923363825,0.9995390992673663,True
1844,914,8,31510,1,Easy,False,True,16,0.9431738257408142,0.8869430765913133,1,3.540206366038547,3.537437216044998,-0.002769149993548936,3.488922119140625,0.60040283203125,3.486082440649625,0.6005757857710705,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1844,914,8,31510,2,Moderate,False,True,12,0.9137349724769592,0.9052266837368631,2,5.667464759188989,5.66989738515703,0.0024326259680407247,4.658050537109375,3.228424072265625,4.660890215600375,3.2285970260054455,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,2,8900,1,Easy,False,True,18,0.9368931651115417,0.9450406311695201,0,0.11029893434589098,0.11311450425121869,0.0028155699053277056,0.1079559326171875,0.022613525390625,0.11079561110818759,0.022786479130445514,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,2,8900,2,Hard,True,True,36,0.2920628786087036,0.4308924391718377,1,132.7993908941539,128.59304480429347,-4.206346089860432,131.82063102722168,16.093460083007812,127.51930296421051,16.583080038428307,41.268897850645594,4.329105081468153,36.94115229339584,0.999718895112429,True
1852,918,2,8900,4,Moderate,False,True,47,0.9346961379051208,0.87352032247913,2,8.247990565429722,8.245261383319155,-0.002729182110567052,7.756309509277344,2.80517578125,7.753469830786344,2.8050028275101795,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,2,8900,5,Hard,False,True,29,0.8838137984275818,0.8438244769249303,3,1.421212882286524,1.4214404498497593,0.00022756756323527583,0.19819259643554688,1.4073257446289062,0.20103227492654696,1.4071527908890857,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,2,8900,6,Moderate,False,True,33,0.8760789036750793,0.9124121459311996,4,1.0291426401300743,1.027869882111388,-0.0012727580186862042,0.40477752685546875,0.946197509765625,0.40193784836446866,0.9460245560258045,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,2,8900,7,Hard,False,True,16,0.7929378747940063,0.8392072987640713,5,3.639961393121796,3.642430391786888,0.0024689986650918705,3.0427932739257812,1.9976806640625,3.0456329524167813,1.9978536178023205,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,2,8900,8,Hard,False,True,34,0.36100566387176514,0.34451398501981156,6,30.50636481656427,30.503536668332544,-0.0028281482317247253,30.471420288085938,1.4597396850585938,30.468580609594937,1.4599126387984143,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,4,16438,1,Easy,False,True,17,0.9289644956588745,0.9627014560473691,0,0.4882277893960066,0.4885707463973944,0.0003429570013878114,0.086822509765625,0.48044586181640625,0.08966218825662509,0.48027290807658574,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,4,16438,2,Hard,True,True,36,0.37120506167411804,0.41367670176064825,1,131.56992108970428,126.75595457239616,-4.813966517308117,130.73428630828857,14.805084228515625,125.81373363733292,15.426485270261765,49.76592880105544,4.959634849697308,44.809861162467115,0.9993524052693661,True
1852,918,4,16438,4,Moderate,False,True,0,0.9174756407737732,0.8985810416456802,2,9.08443992426191,9.081719909943,-0.002720014318908781,8.507747650146484,3.1851654052734375,8.504907971655484,3.184992451533617,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,4,16438,5,Hard,False,True,29,0.9195345044136047,0.8845282475378358,3,7.683625509972556,7.68079998179691,-0.002825528175645964,7.671566009521484,0.43032073974609375,7.668726331030484,0.43049369348591426,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,4,16438,6,Moderate,False,True,28,0.823303759098053,0.8654346412582198,4,3.007910491923153,3.005212045740954,-0.0026984461821992767,2.7899932861328125,1.1240386962890625,2.7871536076418124,1.123865742549242,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,4,16438,7,Hard,False,True,16,0.7951547503471375,0.8419169771756377,5,2.517787894241655,2.5178425652675096,5.467102585443584e-05,0.10616302490234375,2.5155487060546875,0.10332334641134366,2.515721659794508,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,4,16438,8,Hard,False,True,34,0.24623893201351166,0.2527514030740272,6,36.175489067315574,36.17266537652374,-0.0028236907918355314,36.107177734375,2.2220993041992188,36.104338055884,2.2222722579390393,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,8,31514,1,Easy,False,True,17,0.9409900307655334,0.958198199880799,0,0.6312936730623933,0.6326888148234859,0.0013951417610926775,0.3414154052734375,0.531005859375,0.3442550837644376,0.5308329056351795,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,8,31514,2,Hard,True,True,36,0.46231624484062195,0.5060228771937637,1,119.48984003011378,115.89886262979907,-3.5909774003147135,118.64530205726624,14.181472778320312,115.00811904668808,14.341510109603405,17.599492210034597,3.6407021575298617,13.963573138018017,0.9989578144849293,True
1852,918,8,31514,4,Moderate,False,True,47,0.9524630904197693,0.86512101265911,2,7.601100196789085,7.598436029366497,-0.002664167422588015,6.94305419921875,3.093658447265625,6.94021452072775,3.0934854935258045,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,8,31514,5,Hard,False,True,29,0.9250679612159729,0.8452582651187293,3,2.589517502722937,2.5917600275410098,0.002242524818072855,2.1337890625,1.4671554565429688,2.136628740991,1.4669825028031482,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,8,31514,6,Moderate,False,True,28,0.8774335980415344,0.8971240966891878,4,2.5276203761048492,2.5248947173489285,-0.00272565875592079,2.3732757568359375,0.8697280883789062,2.3704360783449374,0.8695551346390857,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,8,31514,7,Hard,False,True,16,0.547690749168396,0.8574008571265906,5,4.372890104919611,4.375709902201568,0.00281979728195747,4.290924072265625,0.8426971435546875,4.293763750756625,0.842870097294508,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,8,31514,8,Hard,False,True,34,0.209645614027977,0.6167992015990034,6,4.0105060980331615,4.0095703539996,-0.0009357440335611145,1.0877227783203125,3.8601837158203125,1.0848830998293124,3.860010762080492,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,18,69204,1,Easy,False,True,18,0.9444921612739563,0.9532424698839119,0,0.5196109639765651,0.5167960070015928,-0.00281495697497236,0.5086517333984375,0.1061553955078125,0.5058120549074374,0.10598244176799199,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,18,69204,2,Hard,True,True,21,0.21407127380371094,0.6468169241493711,1,44.12842206166332,23.863113980800435,-20.265308080862887,44.12407994270325,0.6190338134765625,23.827086687088013,1.3107817769050598,20.07194752859916,20.388529212068494,0.33336500909839395,0.9999866724490196,True
1852,918,18,69204,4,Moderate,False,True,47,0.9429505467414856,0.8587813464295487,2,6.207392845956699,6.205057541801462,-0.0023353041552365283,4.870967864990234,3.8477783203125,4.868128186499234,3.8476053665726795,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,18,69204,5,Hard,False,True,29,0.9220485687255859,0.8579231940129955,3,5.0779811074715955,5.080506688367618,0.0025255808960222836,4.641456604003906,2.0597991943359375,4.644296282494906,2.059626240596117,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,18,69204,6,Moderate,False,True,33,0.3884914815425873,0.8587482983306596,4,4.161256781502123,4.158412238775273,-0.0028445427268506407,4.148750305175781,0.32238006591796875,4.145910626684781,0.32220711217814824,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1852,918,18,69204,7,Hard,False,True,16,0.7744693756103516,0.8613611272814793,5,3.849908575158908,3.852588590772572,0.002680015613663933,3.5412979125976562,1.5102996826171875,3.5441375910886563,1.510472636357008,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1852,918,18,69204,8,Hard,False,True,34,0.2784128189086914,0.6234564150676869,6,3.41176540006909,3.412242969468431,0.00047756939934107123,0.7747650146484375,3.3226318359375,0.7776046931394376,3.3224588821976795,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1969,978,19,73033,0,Easy,False,True,12,0.9107383489608765,0.8867338673514072,0,8.565071042479607,8.567682723442886,0.002611680963278573,7.6415252685546875,3.8687896728515625,7.644364947045688,3.868962626591383,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1969,978,19,73033,1,Hard,True,True,21,0.27705129981040955,0.6858098329189082,1,28.642630823030057,15.453361019623133,-13.189269803406924,28.60814869403839,1.4050369262695312,15.313494801521301,2.0744261294603348,2.1597237105653284,13.31149518375634,11.153591813527735,0.9992938339044068,True
1969,978,19,73033,2,Hard,False,True,30,0.6158801317214966,0.8798963246481442,2,14.034929348561786,14.03777426810906,0.0028449195472735056,14.005584716796875,0.9071044921875,14.008424395287875,0.9072774459273205,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
1969,978,19,73033,3,Hard,False,True,36,0.576414167881012,0.679509176727984,3,34.717689688488896,34.7148833166213,-0.0028063718675994664,34.530062675476074,3.6045455932617188,34.527222996985074,3.6047185470015393,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1969,978,19,73033,4,Hard,False,True,0,0.3866705894470215,0.7480391988541807,4,25.70102435732341,25.69821479250877,-0.0028095648146369,25.580148696899414,2.4897079467773438,25.577309018408414,2.4898809005171643,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1969,978,19,73033,5,Hard,False,True,47,0.2413986474275589,0.8074975784532396,5,6.771595466435978,4.219326978787426,-2.5522684876485524,5.00640869140625,4.5596466064453125,1.1294573545455933,4.065347000956535,0.0,3.9083351658183045,3.9083351658183045,nan,True
1969,978,19,73033,6,Hard,False,True,29,0.42751356959342957,0.8581719808458504,6,4.375921407151989,4.373664766642689,-0.0022566405093007447,3.3031845092773438,2.8701324462890625,3.3003448307863437,2.869959492549242,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
1969,978,19,73033,7,Moderate,False,True,16,0.5814946293830872,0.950944209862249,7,0.9141468667677695,0.9123659596638038,-0.0017809071039656121,0.6153488159179688,0.676025390625,0.6125091374269687,0.6761983443648205,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,0,1446,1,Easy,False,True,16,0.9455879926681519,0.9650697819539319,0,1.2153322433745068,1.2180370109914227,0.0027047676169158485,1.1761093139648438,0.30626678466796875,1.1789489924558438,0.30609383092814824,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,0,1446,2,Moderate,False,True,34,0.8454854488372803,0.9543694298311988,1,1.5796711935382957,1.5823895149283609,0.002718321390065226,1.5348052978515625,0.373809814453125,1.5376449763425626,0.3736368607133045,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,0,1446,3,Hard,False,True,45,0.7560854554176331,0.9391507409263133,2,1.4576239563644096,1.4550026107262855,-0.0026213456381241063,1.3751983642578125,0.48321533203125,1.3723586857668124,0.4833882857710705,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,0,1446,4,Hard,False,True,49,0.850163459777832,0.9284255458495472,3,1.154661937575531,1.1524987940591769,-0.002163143516354049,0.9224700927734375,0.6944732666015625,0.9196304142824374,0.694646220341383,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,0,1446,5,Easy,False,True,12,0.9455389380455017,0.8276865619300984,4,9.516059380442599,9.518896925707814,0.002837545265215624,9.43206787109375,1.2615394592285156,9.43490754958475,1.2617124129683361,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,0,1446,6,Hard,False,False,-1,nan,nan,5,,,,,,,,,,,,
2012,1002,0,1446,7,Hard,True,True,44,0.50499027967453,0.8232774320053379,6,25.01368223746687,24.692521593191536,-0.3211606442753343,25.013275146484375,0.14270782470703125,24.692254960536957,0.11475013755261898,6.0084392548120125,0.32223530541630435,5.688217182997626,0.9940863082687845,True
2012,1002,0,1446,8,Hard,False,False,-1,nan,nan,7,,,,,,,,,,,,
2012,1002,0,1446,9,Hard,False,True,9,0.2044937014579773,0.7801818474774186,8,15.602311190367049,15.599484408964216,-0.0028267814028328786,15.5810546875,0.8141555786132812,15.578215009009,0.8143285323531018,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,0,1446,10,Hard,False,False,-1,nan,nan,9,,,,,,,,,,,,
2012,1002,0,1446,11,Moderate,False,True,28,0.37524163722991943,0.8194252318675277,10,2.3376289677025897,2.3403714367650124,0.0027424690624227033,2.2113418579101562,0.7579421997070312,2.2141815364011563,0.7581151534468518,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,0,1446,12,Moderate,False,True,25,0.2800133228302002,0.6786988286058223,11,5.9985232834199715,6.00135922062432,0.002835937204348049,5.997467041015625,0.1125640869140625,6.000306719506625,0.11239113317424199,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,1,5215,1,Easy,False,True,15,0.9469603896141052,0.974303929321263,0,0.07410534237746347,0.07418324646729592,7.790408983245067e-05,0.0051116943359375,0.0739288330078125,0.007951372826937586,0.07375587926799199,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,1,5215,2,Moderate,False,True,16,0.857839047908783,0.9387758168050694,1,1.8944838604272325,1.8972337702677888,0.0027499098405563416,1.8572616577148438,0.37369537353515625,1.8601013362058438,0.37352241979533574,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,1,5215,3,Hard,False,True,11,0.22128014266490936,0.9482047987410378,2,0.9954493446360965,0.9926064089478649,-0.0028429356882315737,0.99517822265625,0.02323150634765625,0.9923385441652499,0.023058552607835736,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,1,5215,4,Hard,False,True,45,0.8955406546592712,0.8732058053973556,3,1.4301184363213977,1.4282794698010626,-0.0018389665203351058,0.989837646484375,1.0322113037109375,0.9869979679933749,1.032384257450758,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,1,5215,5,Easy,False,True,12,0.9416311979293823,0.8556978409592004,4,7.666448627008692,7.6692712139101245,0.0028225869014324445,7.5337982177734375,1.4199714660644531,7.536637896264438,1.4201444198042736,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,1,5215,6,Hard,False,True,27,0.2810644209384918,0.0,5,136.44433025041928,136.44713646806343,0.0028062176441494557,135.70213317871094,14.212188720703125,135.70497285720194,14.212015766963304,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,1,5215,7,Hard,True,True,44,0.22460772097110748,0.7438885307243792,6,32.83034405560596,23.93949384550321,-8.890850210102752,32.8253173828125,0.5744819641113281,23.93875300884247,0.18833470344543457,15.937634326028224,8.919244118254404,7.134492024618556,0.9942203438136217,True
2012,1002,1,5215,8,Hard,False,True,34,0.553030788898468,0.0,7,770.2668136254457,770.2696339835452,0.0028203580994841104,768.3412551879883,54.430503845214844,768.3440948664793,54.43033089147502,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,1,5215,9,Hard,False,False,-1,nan,nan,8,,,,,,,,,,,,
2012,1002,1,5215,10,Hard,False,False,-1,nan,nan,9,,,,,,,,,,,,
2012,1002,1,5215,11,Moderate,False,True,37,0.7348003387451172,0.8417136675949195,10,2.3783671216878424,2.381192598471489,0.002825476783646419,2.3408126831054688,0.42098236083984375,2.343652361596469,0.42115531457966426,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,1,5215,12,Moderate,False,True,25,0.24757206439971924,0.892511235451716,11,1.5147143016407265,1.513532356192587,-0.001181945448139432,0.5455780029296875,1.4130477905273438,0.5427383244386874,1.4128748367875232,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,2,8984,1,Easy,False,True,4,0.9482235908508301,0.985419494776665,0,0.17628255347575936,0.17838548442302626,0.0021029309472669067,0.13668060302734375,0.111328125,0.13952028151834384,0.11115517126017949,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,2,8984,2,Moderate,False,True,11,0.9081374406814575,0.9493606931358815,1,1.153596383515723,1.1558696056012057,0.00227322208548264,0.961761474609375,0.63702392578125,0.9646011531003751,0.6368509720414295,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,2,8984,3,Hard,False,True,45,0.7449042201042175,0.9111508150402038,2,2.0042686356218096,2.0018604827306663,-0.002408152891143267,1.7586517333984375,0.9613723754882812,1.7558120549074374,0.9615453292281018,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,2,8984,4,Hard,False,True,37,0.7959039807319641,0.9257674478920283,3,1.4173745916092226,1.41565385413573,-0.0017207374734926617,0.9251785278320312,1.0737762451171875,0.9223388493410312,1.073949198857008,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,2,8984,5,Easy,False,True,12,0.9312723278999329,0.8611582732555518,4,5.837679582395665,5.8404466381596025,0.0027670557639378757,5.5847930908203125,1.6995849609375,5.587632769311313,1.6997579146773205,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,2,8984,6,Hard,False,True,27,0.20128227770328522,0.0,5,133.4087980858855,133.41160909894464,0.0028110130591301186,132.8227996826172,12.490447998046875,132.8256393611082,12.490275044307054,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,2,8984,7,Hard,True,True,44,0.39783021807670593,0.8044482618812121,6,26.423696527428397,23.48839071851616,-2.9353058089122364,26.423492431640625,0.10385513305664062,23.485687971115112,0.35631316155195236,8.967280312894871,2.9486319038556403,6.04403083821805,0.9942101720127806,True
2012,1002,2,8984,8,Hard,False,False,-1,nan,nan,7,,,,,,,,,,,,
2012,1002,2,8984,9,Hard,False,True,9,0.22492238879203796,0.8122927651056702,8,11.452762003599924,11.449999726900089,-0.0027622766998351977,11.266098022460938,2.0593185424804688,11.263258343969937,2.0594914962202893,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,2,8984,10,Hard,False,False,-1,nan,nan,9,,,,,,,,,,,,
2012,1002,2,8984,11,Moderate,False,True,28,0.407571941614151,0.8251256589931483,10,1.987665315220889,1.990337418200083,0.0026721029791940687,1.8217849731445312,0.7949295043945312,1.8246246516355313,0.7951024581343518,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,2,8984,12,Moderate,False,True,25,0.34892934560775757,0.7076096060727914,11,5.123919320776534,5.126703198824865,0.0027838780483309122,5.068817138671875,0.7494277954101562,5.071656817162875,0.7492548416703357,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,3,12753,1,Easy,False,True,15,0.9543816447257996,0.9840153147907688,0,0.09486013143940317,0.09710685370302072,0.002246722263617551,0.07781982421875,0.0542449951171875,0.08065950270975009,0.054072041377366986,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,3,12753,2,Moderate,False,True,16,0.8486045598983765,0.92424779747145,1,2.9882642847266,2.991107809914147,0.002843525187546714,2.9869842529296875,0.08745574951171875,2.9898239314206876,0.08762870325153926,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,3,12753,3,Hard,False,True,11,0.8301032185554504,0.9542331865466125,2,0.5809748881804728,0.5781399049321972,-0.00283498324827558,0.5808258056640625,0.01316070556640625,0.5779861271730624,0.013333659306226764,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,3,12753,4,Hard,False,True,45,0.8920761942863464,0.9089033450939935,3,1.3876512904578753,1.385917705634681,-0.0017335848231943007,0.9117507934570312,1.04608154296875,0.9089111149660312,1.0462544967085705,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,3,12753,5,Easy,False,True,12,0.9361028671264648,0.8725362979052674,4,5.980910227986687,5.983679190984275,0.002768962997587998,5.7268524169921875,1.7246589660644531,5.729692095483188,1.7248319198042736,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,3,12753,6,Hard,False,True,18,0.28701159358024597,0.0,5,136.90437931292277,136.90718967864703,0.0028103657242581903,136.28402709960938,13.018180847167969,136.28686677810038,13.018007893428148,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,3,12753,7,Hard,True,True,44,0.42023465037345886,0.8097365395565534,6,30.224962736110935,26.62056707550801,-3.6043956606029255,30.22491455078125,0.0539703369140625,26.618080735206604,0.36382605135440826,12.03945269798308,3.6201188843661054,8.449238068604638,0.9942130233508614,True
2012,1002,3,12753,8,Hard,False,False,-1,nan,nan,7,,,,,,,,,,,,
2012,1002,3,12753,9,Hard,False,True,9,0.28073936700820923,0.7705971015192943,8,14.75567468323159,14.752877542705065,-0.0027971405265247995,14.644699096679688,1.8063011169433594,14.641859418188687,1.8064740706831799,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,3,12753,10,Hard,False,False,-1,nan,nan,9,,,,,,,,,,,,
2012,1002,3,12753,11,Moderate,False,True,37,0.7331787943840027,0.8863803516447827,10,0.8859030761521721,0.8874874427027168,0.0015843665505447246,0.4467010498046875,0.7650375366210938,0.4495407282956876,0.7652104903609143,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,3,12753,12,Moderate,False,True,27,0.30734315514564514,0.7622662870929391,11,3.1086503196787834,3.111493432786597,0.0028431131078137106,3.1076812744140625,0.07761383056640625,3.1105209529050626,0.07778678430622676,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,19,73057,1,Easy,False,True,15,0.9534979462623596,0.9684622644808133,0,0.7252357133934217,0.7278918328012787,0.0026561194078569272,0.6914901733398438,0.21865081787109375,0.6943298518308438,0.21847786413127324,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,19,73057,2,Moderate,False,True,16,0.884742021560669,0.946486362556695,1,1.6925151490355126,1.6952843512994709,0.0027692022639582703,1.667938232421875,0.287384033203125,1.670777910912875,0.2872110794633045,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,19,73057,3,Hard,False,True,34,0.6263695955276489,0.9759604997377495,2,0.5135140067631736,0.5116495516690892,-0.001864455094084394,0.360260009765625,0.365936279296875,0.3574203312746249,0.3661092330366955,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,19,73057,4,Hard,False,True,45,0.8882936239242554,0.9233013350498346,3,1.6408885711629946,1.6388119269577106,-0.002076644205283973,1.26434326171875,1.0459213256835938,1.26150358322775,1.0460942794234143,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,19,73057,5,Easy,False,True,12,0.9339661002159119,0.8464921996484486,4,6.284455742034735,6.287177621535489,0.0027218795007533103,5.89019775390625,2.1908798217773438,5.89303743239725,2.1910527755171643,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,19,73057,6,Hard,False,True,27,0.5175881385803223,0.0,5,134.82685314338661,134.82966020052854,0.002807057141922087,134.1185760498047,13.801734924316406,134.1214157282957,13.801561970576586,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,19,73057,7,Hard,True,True,44,0.44531482458114624,0.7896896827064266,6,24.119357745373623,21.227786326525564,-2.8915714188480592,24.119033813476562,0.12500381469726562,21.227427124977112,0.12349080294370651,5.727000223773875,2.9022644290228437,2.858602995635401,0.9942098652001591,True
2012,1002,19,73057,8,Hard,False,False,-1,nan,nan,7,,,,,,,,,,,,
2012,1002,19,73057,9,Hard,False,True,9,0.2787187099456787,0.7717872692715706,8,13.134988373912035,13.13224810316843,-0.0027402707436046114,12.843017578125,2.7540550231933594,12.840177899634,2.75422797693318,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2012,1002,19,73057,10,Hard,False,False,-1,nan,nan,9,,,,,,,,,,,,
2012,1002,19,73057,11,Moderate,False,True,49,0.6308153867721558,0.8322562637024774,10,1.0994194917941644,1.1017868549673582,0.0023673631731937483,0.8756256103515625,0.6648330688476562,0.8784652888425626,0.6650060225874768,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2012,1002,19,73057,12,Moderate,False,True,25,0.20536017417907715,0.7497099048354597,11,4.138419197775679,4.141217702818097,0.0027985050424179647,4.10858154296875,0.49605560302734375,4.11142122145975,0.49588264928752324,0.0,0.0028449405843297376,0.0028449405843297376,nan,False
2014,1004,0,1448,2,Hard,True,False,-1,nan,nan,0,,,,,,,,,,,,
2014,1004,0,1448,3,Moderate,False,True,34,0.9333112239837646,0.9021538451960849,1,1.8344521491708288,1.8322121181706574,-0.0022400310001713386,1.3735580444335938,1.2159576416015625,1.3707183659425937,1.215784687861742,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
2014,1004,0,1448,5,Moderate,False,True,0,0.8008965253829956,0.8600434633333359,2,3.718762641713966,3.716240019811516,-0.0025226219024498953,3.1871604919433594,1.9160385131835938,3.1843208134523593,1.9158655594437732,0.0,0.0028449405843297376,0.0028449405843297376,nan,True
